visit_id,member_id,cinema_id,film_id,visit_date
3034,607,7,41,2024-05-13
3035,1165,13,27,2025-03-23
3036,367,11,12,2024-11-01
3037,656,5,5,2024-05-19
3038,245,17,14,2023-10-10
3039,215,10,29,2025-07-07
3040,287,12,19,2024-08-31
3041,657,12,24,2024-11-27
3042,392,17,23,2025-06-17
3043,80,20,38,2024-02-09
3044,1095,8,47,2024-09-08
3045,862,8,27,2024-06-13
3046,1975,15,30,2023-09-20
3047,899,16,24,2024-04-06
3048,303,2,1,2024-09-12
3049,1541,15,9,2024-11-10
3050,1969,12,20,2023-11-15
3051,360,12,29,2023-11-24
3052,1878,10,43,2025-01-04
3053,638,2,13,2024-10-20
3054,177,8,18,2024-11-20
3055,6,2,21,2025-05-14
3056,753,5,10,2025-01-09
3057,1331,18,16,2025-05-01
3058,1188,6,34,2025-03-26
3059,386,17,44,2024-01-01
3060,1135,19,3,2023-08-30
3061,1646,13,28,2025-04-20
3062,1227,17,33,2024-07-21
3063,426,7,30,2024-11-16
3064,1768,1,2,2025-06-07
3065,1679,11,15,2024-05-12
3066,1751,2,21,2025-06-22
3067,1633,1,44,2025-05-28
3068,1623,8,38,2024-10-26
3069,449,15,32,2024-11-30
3070,1898,13,32,2025-03-28
3071,174,18,24,2025-03-04
3072,1851,16,29,2025-03-19
3073,1005,14,8,2023-10-08
3074,336,9,28,2025-02-22
3075,952,8,11,2023-09-07
3076,1574,5,48,2023-09-28
3077,1667,3,29,2024-01-28
3078,795,15,14,2023-08-29
3079,1395,19,11,2024-05-25
3080,173,6,8,2025-07-07
3081,1424,8,36,2024-03-27
3082,484,10,22,2023-07-14
3083,33,14,32,2025-02-27
3084,1422,4,45,2023-07-25
3085,1562,3,36,2023-12-07
3086,1112,8,3,2024-01-28
3087,899,20,10,2024-06-20
3088,1748,15,23,2024-03-27
3089,833,4,26,2025-01-04
3090,455,9,42,2025-02-24
3091,1785,4,5,2023-07-27
3092,1128,11,33,2024-04-06
3093,1680,8,25,2023-07-13
3094,1090,4,7,2024-10-13
3095,1695,17,29,2024-10-07
3096,1065,16,13,2024-06-25
3097,1383,11,5,2024-05-30
3098,642,12,6,2023-10-03
3099,393,9,39,2024-03-05
3100,1486,11,41,2023-07-09
3101,983,18,29,2024-07-23
3102,1199,15,25,2025-06-29
3103,1264,19,8,2025-02-16
3104,17,20,25,2024-01-24
3105,146,13,13,2024-05-02
3106,1137,1,43,2023-11-07
3107,955,15,45,2024-11-18
3108,622,8,45,2024-04-06
3109,1913,14,18,2025-01-22
3110,362,13,36,2024-08-12
3111,1537,4,46,2024-11-05
3112,1392,12,33,2024-02-11
3113,179,17,31,2023-08-08
3114,1394,17,41,2025-03-10
3115,972,15,28,2023-11-15
3116,1770,18,26,2023-11-29
3117,1577,11,18,2023-09-14
3118,1559,16,44,2025-06-04
3119,557,6,21,2024-07-31
3120,72,11,16,2023-09-16
3121,1003,4,15,2025-04-24
3122,1198,5,23,2023-11-02
3123,1438,11,12,2024-03-04
3124,77,12,21,2024-11-01
3125,108,18,19,2023-09-13
3126,1670,15,35,2024-03-13
3127,1133,14,26,2024-04-20
3128,1302,15,35,2024-05-18
3129,938,3,2,2023-08-18
3130,1729,7,1,2024-07-20
3131,1695,12,31,2023-09-02
3132,1022,18,20,2024-08-03
3133,1248,20,4,2024-06-30
3134,1544,20,22,2024-03-31
3135,806,14,50,2024-10-19
3136,1487,4,25,2023-11-23
3137,1167,5,44,2023-07-12
3138,606,15,33,2023-10-01
3139,454,11,21,2024-07-16
3140,979,2,18,2024-03-31
3141,91,9,39,2024-09-07
3142,1660,18,4,2024-07-29
3143,1998,15,1,2024-10-21
3144,826,10,50,2025-05-26
3145,688,6,27,2025-03-18
3146,1100,12,7,2023-08-26
3147,1360,6,40,2024-03-29
3148,424,19,4,2024-05-17
3149,1773,12,46,2024-03-13
3150,1664,14,6,2024-10-23
3151,1693,16,36,2023-10-20
3152,1919,17,23,2023-12-02
3153,456,5,44,2024-08-29
3154,845,8,43,2025-03-26
3155,290,9,23,2023-11-01
3156,1721,11,11,2024-12-29
3157,974,10,20,2023-08-26
3158,706,5,48,2023-11-24
3159,1740,1,8,2024-08-16
3160,812,10,9,2024-05-07
3161,385,5,16,2024-09-21
3162,1594,2,24,2024-08-29
3163,87,13,23,2024-04-21
3164,254,14,41,2023-08-08
3165,1153,15,6,2025-07-03
3166,490,12,37,2024-05-29
3167,589,2,40,2025-05-27
3168,400,20,37,2024-10-23
3169,1354,14,14,2025-02-15
3170,468,6,19,2024-11-01
3171,143,19,8,2024-09-04
3172,497,13,13,2024-11-27
3173,1828,12,21,2025-02-03
3174,1544,3,38,2024-06-17
3175,570,19,38,2024-02-04
3176,1161,18,24,2024-08-09
3177,461,17,14,2025-03-10
3178,363,18,29,2024-09-27
3179,771,13,50,2024-01-16
3180,903,5,49,2024-03-13
3181,574,18,45,2024-04-15
3182,1552,3,26,2024-07-08
3183,427,6,39,2025-02-05
3184,249,15,16,2024-06-29
3185,1382,1,7,2024-11-09
3186,539,3,42,2023-08-13
3187,403,1,43,2024-03-07
3188,1861,14,29,2023-10-28
3189,1544,15,19,2025-05-19
3190,766,11,47,2024-01-05
3191,1592,6,27,2024-08-31
3192,1718,12,19,2024-03-14
3193,671,1,46,2024-07-29
3194,1192,12,8,2024-02-25
3195,1694,4,27,2025-05-01
3196,764,18,46,2024-05-27
3197,1398,11,45,2024-05-22
3198,1672,20,33,2023-10-07
3199,903,7,17,2024-05-06
3200,847,19,15,2025-05-02
3201,886,10,8,2024-09-13
3202,1821,10,26,2024-09-26
3203,1774,4,47,2024-06-09
3204,1637,20,36,2025-03-23
3205,173,8,39,2024-08-22
3206,942,3,44,2024-03-01
3207,1151,4,6,2023-10-06
3208,1887,8,3,2024-09-23
3209,422,13,30,2024-10-20
3210,469,10,20,2023-08-03
3211,816,14,13,2024-03-25
3212,1049,5,4,2024-08-20
3213,1280,4,43,2025-02-26
3214,412,2,36,2024-02-25
3215,1000,8,1,2023-09-13
3216,696,20,37,2025-05-24
3217,1799,1,18,2024-12-20
3218,1967,2,20,2024-02-23
3219,393,2,29,2023-09-10
3220,488,2,21,2024-06-12
3221,280,8,50,2024-07-27
3222,1259,14,21,2024-12-03
3223,1518,6,23,2024-07-09
3224,192,2,49,2023-11-21
3225,327,9,13,2025-04-03
3226,1855,11,30,2025-02-23
3227,873,11,8,2025-06-30
3228,479,9,49,2025-04-16
3229,1052,5,14,2023-11-21
3230,1009,17,14,2025-01-21
3231,856,5,30,2025-05-08
3232,1309,16,8,2025-03-31
3233,876,9,5,2023-10-27
3234,1804,16,7,2024-04-11
3235,1787,4,32,2025-02-16
3236,904,3,22,2024-07-13
3237,1402,13,19,2025-03-06
3238,487,14,33,2024-09-30
3239,79,20,46,2024-08-22
3240,1464,9,23,2024-08-20
3241,1920,18,15,2023-07-14
3242,1394,13,13,2024-02-16
3243,106,11,46,2023-08-03
3244,1001,9,22,2024-08-25
3245,1247,18,17,2023-12-26
3246,567,5,17,2023-11-06
3247,1080,16,45,2024-10-09
3248,1247,18,23,2025-03-01
3249,1368,8,45,2025-05-18
3250,1169,7,4,2025-01-21
3251,1995,18,27,2024-02-07
3252,1072,8,25,2024-02-25
3253,390,12,25,2025-05-03
3254,1435,7,38,2024-09-09
3255,1739,8,48,2023-11-14
3256,1183,19,12,2025-01-21
3257,893,2,34,2024-05-11
3258,866,13,14,2024-01-30
3259,593,5,13,2025-06-07
3260,1317,3,27,2024-12-17
3261,739,14,47,2025-07-01
3262,950,16,33,2024-01-12
3263,1173,9,44,2024-07-25
3264,221,20,25,2025-03-31
3265,31,16,38,2024-05-26
3266,923,9,48,2023-12-28
3267,739,5,8,2024-03-27
3268,597,11,38,2024-06-08
3269,610,19,41,2025-02-19
3270,1261,20,29,2024-12-23
3271,1043,16,47,2023-10-05
3272,325,13,2,2023-12-05
3273,449,9,22,2025-02-07
3274,1435,11,4,2025-06-30
3275,394,4,20,2023-07-15
3276,1720,5,26,2024-09-07
3277,1243,3,6,2025-06-10
3278,1723,17,44,2024-05-03
3279,1667,15,14,2025-01-31
3280,1390,6,30,2024-01-31
3281,1208,13,16,2024-11-21
3282,1622,16,16,2024-10-18
3283,1903,9,24,2024-05-21
3284,1922,9,44,2025-02-14
3285,288,17,5,2025-03-12
3286,323,11,21,2024-12-16
3287,93,5,14,2024-03-24
3288,702,1,34,2024-06-11
3289,520,4,35,2024-11-30
3290,1557,12,46,2025-01-14
3291,283,10,39,2025-01-24
3292,1081,9,21,2024-09-03
3293,485,1,36,2023-09-17
3294,1163,16,28,2025-02-12
3295,153,2,28,2025-04-07
3296,1322,5,3,2024-02-06
3297,555,2,42,2024-04-08
3298,1810,17,28,2023-11-26
3299,1556,14,5,2023-11-18
3300,1144,16,14,2024-03-01
3301,256,13,39,2024-09-29
3302,434,8,2,2024-02-24
3303,1721,19,8,2024-07-19
3304,998,4,12,2024-10-18
3305,1715,3,16,2025-01-21
3306,1282,7,29,2024-10-12
3307,499,5,20,2024-08-08
3308,507,11,13,2025-06-04
3309,1653,16,22,2023-08-21
3310,669,3,12,2025-04-13
3311,1936,20,31,2023-12-15
3312,131,15,8,2023-09-06
3313,693,19,14,2024-02-04
3314,590,1,23,2023-11-02
3315,823,3,11,2024-06-07
3316,412,15,33,2024-04-01
3317,285,19,7,2023-08-13
3318,518,5,30,2024-10-28
3319,1708,16,25,2024-02-23
3320,1730,13,27,2025-02-16
3321,311,4,9,2024-01-01
3322,620,12,35,2024-05-03
3323,1854,2,14,2024-05-03
3324,1393,17,9,2024-01-14
3325,1157,6,31,2025-07-02
3326,700,19,10,2024-05-28
3327,435,4,19,2025-06-07
3328,959,12,34,2024-09-22
3329,437,19,4,2023-09-16
3330,1473,2,42,2024-08-28
3331,496,15,31,2023-08-28
3332,1185,13,42,2024-03-26
3333,1366,7,49,2024-11-27
3334,153,14,41,2025-04-04
3335,1499,3,26,2023-07-15
3336,187,1,25,2025-05-10
3337,1472,19,7,2024-10-08
3338,1033,8,41,2024-08-03
3339,1326,6,38,2024-05-23
3340,1656,14,25,2024-04-11
3341,1468,4,16,2024-11-15
3342,203,5,5,2025-05-28
3343,70,11,8,2024-07-09
3344,491,11,38,2025-04-29
3345,867,18,39,2024-01-18
3346,540,16,1,2024-10-14
3347,233,20,9,2024-08-22
3348,1829,5,43,2024-09-29
3349,108,1,35,2024-09-01
3350,618,9,24,2023-07-31
3351,573,8,29,2024-02-21
3352,1242,16,2,2024-11-06
3353,72,6,27,2023-09-25
3354,1492,13,3,2024-03-07
3355,838,16,15,2024-07-22
3356,254,12,3,2024-08-28
3357,729,20,24,2025-05-20
3358,1176,1,8,2025-01-21
3359,1220,1,11,2024-12-23
3360,411,10,18,2025-06-24
3361,702,13,25,2025-05-21
3362,891,7,25,2023-10-19
3363,1846,5,21,2024-10-10
3364,1591,7,32,2024-10-01
3365,1504,19,15,2024-07-18
3366,749,3,28,2024-04-23
3367,1241,9,45,2024-01-25
3368,837,18,9,2025-02-28
3369,1488,12,18,2023-07-22
3370,1473,12,18,2025-07-01
3371,1286,15,42,2023-08-03
3372,1702,12,14,2025-02-12
3373,68,15,37,2023-08-26
3374,663,18,49,2025-03-18
3375,205,3,19,2023-08-31
3376,590,7,32,2025-05-25
3377,1441,7,40,2023-09-29
3378,57,16,24,2024-09-09
3379,1218,20,14,2023-07-20
3380,1644,9,1,2024-09-19
3381,293,1,50,2023-10-30
3382,1148,10,16,2024-10-30
3383,754,15,46,2025-02-13
3384,954,2,42,2024-09-27
3385,1860,9,25,2024-12-13
3386,938,11,26,2024-11-27
3387,493,13,42,2024-08-08
3388,1577,15,42,2023-09-12
3389,1699,20,6,2024-11-14
3390,1142,15,14,2024-08-02
3391,401,20,39,2024-09-30
3392,1383,8,47,2025-06-18
3393,336,9,15,2024-09-02
3394,224,8,24,2024-08-25
3395,1597,6,15,2025-03-07
3396,298,8,49,2023-08-17
3397,584,6,17,2024-11-03
3398,78,2,22,2024-08-27
3399,1744,14,38,2025-04-11
3400,703,12,10,2024-03-14
3401,55,13,22,2023-10-11
3402,568,10,32,2024-05-13
3403,1965,15,38,2024-11-22
3404,576,5,27,2024-03-26
3405,1085,16,14,2025-06-11
3406,790,8,39,2025-03-30
3407,1359,5,43,2024-12-03
3408,1489,7,10,2024-04-21
3409,121,15,39,2023-07-24
3410,1953,13,45,2024-08-30
3411,364,16,29,2023-10-02
3412,1387,10,46,2024-12-24
3413,1034,20,31,2023-12-03
3414,516,13,11,2023-11-10
3415,1217,3,7,2024-05-21
3416,1932,5,31,2024-04-09
3417,1938,15,15,2025-03-02
3418,1100,4,20,2023-11-25
3419,427,6,8,2023-12-26
3420,92,17,8,2024-09-04
3421,1643,18,39,2024-05-03
3422,1950,1,6,2024-07-24
3423,1092,3,15,2025-02-13
3424,822,8,42,2025-03-19
3425,1721,1,48,2025-05-22
3426,1763,10,22,2023-07-20
3427,7,11,30,2024-06-29
3428,928,17,43,2025-02-21
3429,1425,16,16,2024-01-31
3430,1986,2,29,2024-09-16
3431,579,7,14,2023-12-05
3432,1775,9,17,2024-04-17
3433,1591,12,24,2025-04-25
3434,1074,10,19,2023-08-02
3435,1246,9,37,2024-01-10
3436,1623,2,48,2023-12-26
3437,1394,14,21,2023-11-12
3438,51,17,45,2024-07-01
3439,601,15,37,2025-03-30
3440,949,17,24,2023-11-28
3441,1327,19,37,2023-07-27
3442,1597,15,13,2023-08-19
3443,1701,11,21,2025-03-12
3444,922,10,19,2024-06-28
3445,289,1,42,2025-01-27
3446,1754,12,19,2023-12-07
3447,170,14,10,2024-03-25
3448,1532,12,28,2023-07-22
3449,417,16,33,2024-04-11
3450,1384,9,43,2024-12-11
3451,1339,3,29,2024-01-22
3452,1868,8,29,2024-02-17
3453,91,11,6,2024-02-14
3454,319,2,6,2025-04-30
3455,1970,9,47,2024-12-24
3456,378,14,36,2023-09-29
3457,890,14,50,2023-12-30
3458,146,15,5,2024-07-15
3459,1071,20,20,2025-05-31
3460,1089,17,21,2024-10-19
3461,1363,10,25,2024-07-23
3462,342,16,3,2025-03-10
3463,733,6,24,2024-03-07
3464,1031,11,36,2025-03-02
3465,1027,12,32,2025-05-04
3466,544,17,44,2024-06-24
3467,320,1,27,2025-05-03
3468,1894,5,29,2023-12-22
3469,1241,19,39,2024-10-08
3470,912,4,35,2024-06-01
3471,477,7,14,2024-03-03
3472,550,1,41,2025-02-19
3473,1922,6,19,2024-09-25
3474,1441,2,42,2025-05-30
3475,1099,9,37,2024-06-22
3476,1398,20,36,2025-03-27
3477,848,18,14,2023-08-16
3478,211,18,17,2025-05-28
3479,24,9,12,2024-04-19
3480,1261,19,34,2023-08-09
3481,1003,4,13,2025-03-28
3482,1575,5,44,2025-07-07
3483,1118,1,5,2023-09-28
3484,1543,3,38,2024-03-02
3485,1356,8,35,2025-04-22
3486,579,11,3,2024-03-23
3487,1786,7,39,2024-06-07
3488,1188,17,34,2023-11-28
3489,31,19,20,2023-09-09
3490,1381,17,25,2025-01-01
3491,1862,20,46,2024-09-13
3492,805,14,20,2023-10-04
3493,1067,4,21,2023-09-24
3494,247,20,15,2024-06-03
3495,187,16,11,2024-04-04
3496,408,20,43,2024-09-23
3497,299,1,5,2023-12-02
3498,90,6,36,2023-10-23
3499,1934,2,26,2025-05-30
3500,1662,6,28,2024-08-25
3501,1301,4,7,2025-06-05
3502,1839,10,26,2024-03-21
3503,496,12,5,2024-09-12
3504,1140,7,43,2024-11-23
3505,815,5,19,2024-06-20
3506,1778,16,39,2024-09-26
3507,290,16,8,2024-07-24
3508,1377,19,47,2023-09-28
3509,940,20,11,2025-04-21
3510,399,12,32,2023-11-15
3511,1398,16,5,2025-06-14
3512,1300,18,44,2023-12-21
3513,514,15,1,2024-10-02
3514,1328,15,6,2024-04-08
3515,1234,2,13,2025-01-31
3516,490,8,8,2024-03-08
3517,1976,11,22,2024-04-14
3518,535,15,22,2024-12-27
3519,849,1,48,2024-03-04
3520,1393,8,44,2024-09-19
3521,786,5,18,2024-04-01
3522,561,16,9,2024-05-12
3523,1012,13,27,2024-01-21
3524,961,14,46,2024-03-02
3525,781,6,30,2025-02-06
3526,906,5,9,2024-08-29
3527,1133,15,16,2024-10-11
3528,53,2,20,2024-05-14
3529,354,18,42,2024-01-13
3530,1063,6,47,2025-06-16
3531,421,2,43,2024-01-06
3532,1329,12,1,2025-02-26
3533,1739,20,25,2024-11-05
3534,1524,1,29,2025-04-17
3535,145,6,12,2025-05-06
3536,1629,4,7,2024-08-05
3537,544,16,40,2023-07-13
3538,1329,1,45,2024-01-30
3539,874,14,28,2024-09-29
3540,245,12,11,2024-07-07
3541,1002,18,17,2024-12-10
3542,1659,1,19,2023-08-11
3543,1611,9,48,2023-11-11
3544,1551,7,17,2023-12-28
3545,146,15,20,2024-06-23
3546,193,17,14,2025-02-26
3547,1854,14,23,2023-11-06
3548,886,4,23,2023-10-24
3549,875,18,16,2024-12-06
3550,1114,10,33,2025-05-05
3551,1209,18,8,2025-02-10
3552,1351,4,18,2024-02-06
3553,1260,13,50,2024-08-23
3554,1224,13,16,2025-02-08
3555,1730,19,31,2024-12-05
3556,411,3,31,2023-08-21
3557,1133,11,18,2024-08-27
3558,1908,9,6,2024-01-08
3559,402,6,30,2023-12-23
3560,1450,7,50,2023-07-25
3561,1293,14,3,2025-01-31
3562,766,16,4,2023-09-01
3563,1144,11,41,2023-10-18
3564,1446,10,7,2024-08-26
3565,1093,14,16,2024-05-21
3566,1227,5,19,2024-04-07
3567,637,6,3,2024-09-14
3568,877,7,30,2024-04-09
3569,349,20,46,2024-10-06
3570,1200,11,3,2023-09-05
3571,748,19,24,2024-12-06
3572,1411,14,26,2024-11-01
3573,530,20,49,2025-05-13
3574,990,4,35,2024-04-08
3575,314,20,21,2023-08-06
3576,244,4,47,2024-01-24
3577,1445,20,44,2023-12-31
3578,71,12,45,2024-12-18
3579,1398,16,49,2024-12-10
3580,92,19,26,2024-06-20
3581,1953,6,21,2024-03-29
3582,1291,10,12,2023-09-04
3583,1671,1,21,2023-08-25
3584,1363,2,45,2025-06-16
3585,743,5,32,2023-09-24
3586,1635,19,41,2024-06-21
3587,1408,8,49,2024-12-05
3588,1883,1,49,2023-07-29
3589,553,15,38,2024-06-21
3590,31,8,50,2024-07-16
3591,778,18,34,2024-12-29
3592,798,11,2,2023-08-22
3593,1745,4,36,2025-06-13
3594,1154,10,3,2024-03-18
3595,1150,16,31,2024-08-16
3596,1089,13,43,2023-07-08
3597,806,12,44,2024-06-27
3598,1576,12,44,2024-12-27
3599,533,9,14,2025-02-19
3600,1576,9,45,2024-03-06
3601,373,2,14,2025-02-19
3602,822,12,32,2024-04-24
3603,1549,16,23,2025-03-15
3604,777,18,16,2025-02-13
3605,1573,19,21,2023-07-23
3606,1488,19,29,2024-08-10
3607,740,10,41,2024-07-30
3608,276,9,39,2023-12-30
3609,1180,14,40,2024-12-12
3610,1465,17,50,2025-03-22
3611,637,7,10,2024-03-22
3612,944,10,50,2023-08-10
3613,962,9,46,2024-12-05
3614,689,12,4,2024-03-07
3615,1464,5,4,2024-05-09
3616,1454,10,3,2024-06-28
3617,775,13,40,2025-06-03
3618,1350,18,44,2023-09-15
3619,1671,11,48,2024-08-22
3620,1433,13,32,2024-04-25
3621,775,16,41,2024-01-06
3622,1887,8,17,2024-06-19
3623,1207,15,26,2024-07-19
3624,575,17,18,2024-06-15
3625,77,16,42,2023-10-26
3626,487,4,38,2024-04-04
3627,1827,6,36,2024-07-10
3628,1824,8,20,2024-03-19
3629,495,15,17,2025-01-03
3630,1154,8,22,2025-01-30
3631,175,4,34,2024-10-19
3632,736,8,41,2025-01-05
3633,119,15,29,2024-06-09
3634,240,14,17,2024-11-26
3635,192,16,16,2025-04-30
3636,1,12,2,2025-03-10
3637,1704,10,50,2024-08-17
3638,1758,16,40,2024-09-23
3639,1013,10,3,2025-01-18
3640,478,14,8,2025-05-14
3641,1105,12,41,2025-01-30
3642,1961,8,30,2024-03-20
3643,1539,10,50,2024-06-08
3644,1017,10,4,2024-11-23
3645,1142,12,15,2023-12-02
3646,989,6,35,2023-12-16
3647,1555,3,41,2023-07-29
3648,1795,17,8,2024-10-28
3649,666,6,46,2024-08-26
3650,1499,17,12,2023-09-29
3651,902,9,10,2024-08-19
3652,1160,13,14,2024-11-24
3653,982,13,9,2025-03-20
3654,14,20,35,2024-09-26
3655,1750,2,1,2024-04-22
3656,718,3,43,2025-01-21
3657,1874,5,7,2024-07-31
3658,654,8,28,2023-09-29
3659,1411,3,24,2023-10-20
3660,1252,5,9,2024-02-27
3661,1171,12,20,2023-07-31
3662,321,12,37,2023-08-18
3663,546,14,36,2024-07-25
3664,1494,2,17,2024-02-14
3665,1643,20,1,2024-02-13
3666,720,7,50,2025-02-05
3667,73,17,32,2024-03-14
3668,742,17,42,2023-09-23
3669,1321,19,5,2024-08-01
3670,170,19,11,2025-01-14
3671,1462,18,24,2024-04-18
3672,530,16,46,2024-04-14
3673,1026,1,11,2024-04-06
3674,1158,9,43,2023-08-12
3675,1827,12,24,2025-03-20
3676,1088,5,6,2025-03-11
3677,1182,5,34,2025-03-07
3678,439,10,1,2024-06-18
3679,1293,1,38,2024-09-08
3680,1631,17,39,2025-05-07
3681,805,14,17,2024-11-11
3682,1830,16,5,2025-01-10
3683,1585,15,33,2023-08-24
3684,521,5,43,2024-03-25
3685,1888,9,23,2024-07-31
3686,1664,13,9,2024-03-06
3687,721,8,5,2024-05-27
3688,1127,11,42,2025-03-10
3689,221,4,26,2023-08-04
3690,1454,3,30,2023-11-03
3691,69,12,23,2023-12-11
3692,8,12,18,2023-12-20
3693,516,4,26,2024-02-07
3694,1686,3,12,2025-03-27
3695,1493,4,3,2023-12-24
3696,524,7,9,2024-12-20
3697,497,20,40,2023-11-17
3698,197,20,43,2025-04-20
3699,507,4,23,2025-01-05
3700,1100,1,41,2024-09-04
3701,1131,1,15,2023-12-31
3702,74,2,29,2023-11-16
3703,1275,6,34,2024-12-28
3704,1802,11,50,2025-03-18
3705,396,2,5,2023-10-11
3706,1278,13,45,2024-06-14
3707,602,4,48,2024-11-04
3708,1454,6,2,2024-09-19
3709,334,18,45,2025-05-25
3710,1623,15,48,2023-07-13
3711,1244,14,7,2023-08-25
3712,1295,4,16,2025-01-10
3713,1949,9,34,2024-12-11
3714,1209,3,43,2024-12-23
3715,1369,2,14,2025-04-04
3716,1841,13,4,2025-05-27
3717,1259,19,37,2023-09-27
3718,1309,4,19,2025-07-06
3719,1881,13,35,2024-01-23
3720,1318,4,47,2025-01-25
3721,1769,13,43,2023-07-17
3722,383,12,34,2024-10-06
3723,685,13,17,2024-10-08
3724,37,7,1,2024-07-31
3725,378,7,11,2024-01-11
3726,1009,5,2,2024-08-19
3727,1711,12,49,2023-08-01
3728,360,15,22,2025-03-18
3729,1136,7,23,2024-07-28
3730,415,20,9,2024-08-06
3731,1433,20,7,2025-01-07
3732,273,5,22,2024-03-19
3733,47,18,11,2024-06-02
3734,941,17,48,2024-03-01
3735,1448,15,38,2024-12-22
3736,1416,9,4,2025-01-19
3737,311,13,25,2025-05-27
3738,1087,9,6,2024-08-11
3739,425,12,25,2024-07-27
3740,789,16,47,2025-05-03
3741,1384,19,27,2025-03-13
3742,1469,2,2,2025-03-16
3743,28,2,32,2024-04-30
3744,808,19,13,2023-08-27
3745,922,17,22,2024-06-28
3746,1811,18,15,2023-07-22
3747,1057,9,29,2024-05-30
3748,830,15,24,2025-02-24
3749,1742,2,41,2023-07-12
3750,1639,20,2,2024-04-11
3751,1262,9,35,2025-01-02
3752,1520,11,38,2024-10-13
3753,1271,3,48,2024-08-03
3754,334,19,13,2023-08-18
3755,1169,11,20,2024-01-19
3756,1867,15,30,2024-11-08
3757,1610,10,5,2024-06-20
3758,1855,17,19,2025-04-30
3759,25,17,14,2024-12-06
3760,1732,10,19,2025-04-03
3761,121,2,31,2023-12-15
3762,695,14,41,2024-11-06
3763,581,14,3,2024-03-06
3764,667,3,36,2024-10-04
3765,85,15,33,2024-09-13
3766,517,17,17,2024-04-30
3767,867,5,6,2024-02-02
3768,1249,10,15,2023-11-27
3769,871,6,8,2025-01-20
3770,835,10,36,2025-04-16
3771,469,17,36,2023-07-21
3772,1951,7,15,2024-04-10
3773,353,20,17,2025-02-13
3774,155,5,37,2024-06-04
3775,897,10,13,2024-04-12
3776,590,20,34,2024-12-02
3777,1899,15,12,2023-08-05
3778,636,19,27,2024-01-15
3779,395,12,18,2025-06-28
3780,783,3,21,2023-08-02
3781,97,20,17,2024-12-04
3782,937,12,14,2025-05-10
3783,703,12,47,2024-03-22
3784,1407,3,34,2024-05-20
3785,1746,4,21,2024-02-08
3786,414,20,35,2023-07-22
3787,1813,2,50,2024-02-22
3788,1169,1,45,2024-12-29
3789,61,10,41,2024-10-16
3790,1830,4,33,2023-12-24
3791,1233,10,16,2025-02-24
3792,302,7,18,2024-01-17
3793,668,15,31,2025-06-04
3794,184,15,16,2024-02-05
3795,1956,3,44,2024-06-05
3796,1468,4,13,2024-10-18
3797,1928,3,36,2023-09-25
3798,1688,19,28,2024-07-13
3799,294,2,38,2025-01-11
3800,173,7,2,2025-05-24
3801,998,13,2,2023-12-07
3802,832,14,12,2025-06-17
3803,906,16,12,2024-09-30
3804,864,19,43,2024-10-05
3805,1690,19,25,2025-03-06
3806,1838,14,22,2023-10-22
3807,475,7,49,2024-12-21
3808,1357,12,46,2024-07-14
3809,1822,6,27,2024-04-05
3810,1681,3,22,2024-01-08
3811,1092,11,44,2024-03-02
3812,1115,15,8,2024-04-09
3813,1296,7,9,2025-01-13
3814,1862,20,1,2024-05-09
3815,1245,9,41,2024-01-30
3816,574,5,50,2024-08-11
3817,1277,8,6,2024-03-21
3818,1141,16,1,2025-04-22
3819,229,3,39,2024-08-09
3820,245,20,13,2023-08-09
3821,1034,12,37,2024-12-02
3822,543,14,17,2025-06-29
3823,1796,16,19,2023-08-20
3824,1084,16,37,2025-07-05
3825,1307,10,21,2024-06-04
3826,897,15,30,2023-11-19
3827,550,5,31,2024-10-27
3828,933,5,24,2025-06-20
3829,638,3,45,2025-04-28
3830,508,2,33,2025-02-20
3831,1104,19,19,2024-06-09
3832,1493,8,6,2024-01-01
3833,1910,7,3,2025-03-01
3834,996,16,42,2024-06-23
3835,1942,2,39,2023-12-09
3836,1725,1,39,2024-06-10
3837,1564,7,26,2024-07-10
3838,1278,4,42,2023-10-27
3839,1151,19,39,2023-09-04
3840,1122,15,37,2024-02-25
3841,780,6,27,2023-09-06
3842,503,17,40,2025-03-02
3843,1815,1,29,2023-08-12
3844,911,3,19,2024-07-14
3845,337,4,43,2024-11-15
3846,406,19,37,2024-12-17
3847,1995,4,18,2024-08-20
3848,1455,19,35,2025-03-29
3849,1900,11,46,2025-01-16
3850,1954,10,36,2024-10-08
3851,856,3,12,2024-04-03
3852,1604,18,21,2023-09-21
3853,1766,2,31,2025-04-25
3854,1153,5,19,2025-06-16
3855,637,1,27,2025-05-12
3856,642,14,16,2024-01-13
3857,1139,10,50,2025-06-18
3858,814,4,7,2024-04-09
3859,1962,7,26,2024-03-04
3860,291,17,31,2024-02-21
3861,1763,19,37,2023-09-09
3862,2000,1,8,2024-01-08
3863,1048,1,18,2024-10-17
3864,953,18,7,2024-09-16
3865,53,15,21,2023-11-29
3866,1700,14,43,2024-11-23
3867,5,3,10,2024-06-28
3868,741,19,42,2023-09-04
3869,1614,9,25,2024-01-16
3870,1666,15,16,2024-09-03
3871,1812,16,34,2025-01-24
3872,357,16,39,2024-10-07
3873,820,11,46,2025-05-06
3874,1760,13,48,2025-03-09
3875,598,4,27,2025-04-30
3876,1785,19,5,2025-02-13
3877,1922,9,48,2023-09-24
3878,1448,4,26,2024-07-20
